,PROFILE_CODE,PROFILE_NAME,SCC1,SCC2,SCC3,Aluminum,Ammonium,Antimony,Arsenic,Barium,Cadmium,Calcium,Chloride ion,Chromium,Cobalt,Copper,Elemental Carbon,Indium,Iron,Lead,Magnesium,Manganese,Mercury,Molybdenum,Nickel,Nitrate,Organic carbon,Phosphorus,Potassium,Potassium ion,Selenium,Silicon,Silver,Sodium,Sodium ion,Strontium,Sulfate,Sulfur,Tin,Titanium,Vanadium,Zinc,Zirconium
1006,127102.5,Boiler - #2 Fuel Oil Fired,Combustion,Boiler,Distillate Oil,0.42,6.2,,0.002,0.0,,0.006,,0.002,,0.001,28.9,,0.13,0.032,0.013,0.0,,,0.0,0.24,4.8,0.17,0.002,,0.002,0.89,,0.25,,0.0,31.5,,,0.001,0.001,0.001,
1007,135012.5,Residual Oil Combustion,Combustion,Boiler,Residual Oil,0.53,,,,,,1.58,,0.047,,0.075,2.42,,2.97,0.11,,0.046,,,5.36,0.65,7.8,,0.28,,,0.96,,3.5,,,48.1,13.3,,0.11,3.44,0.4,
1008,135022.5,External Combustion - Heavy Oil-Fired Boiler Composite,Combustion,Boiler,Heavy Fuel Oil,0.21,,0.001,0.002,0.092,,0.085,,0.021,0.003,,,,0.46,0.033,,0.012,,,0.49,,0.0,,0.085,,,,,1.0,,,,9.6,,0.074,0.92,0.04,
1009,135032.5,External Combustion - Indonesian Oil-Fired Boiler Composite,Combustion,Boiler,Oil,0.54,,0.003,0.025,,,0.86,,0.042,0.07,,,,1.3,0.38,,0.014,,,2.4,,0.0,,0.14,,,,,2.2,,,,11.0,,0.11,0.067,0.13,
1010,135042.5,Oil-Fired Boiler,Combustion,Boiler,Oil,1.203,,0.019,0.034,0.02,,0.208,,0.003,,0.051,8.69,0.001,0.357,0.032,,0.011,0.001,0.024,1.595,,8.96,0.398,0.056,,0.004,2.077,0.001,,,0.011,,13.074,0.003,0.079,1.004,0.052,0.018
1011,135052.5,Residual Oil-Fired Boiler / Petroleum Refinery,Combustion,Refinery; Boiler,Residual Oil,0.12,2.48,0.003,0.002,,0.001,0.115,0.0,0.009,0.002,0.002,13.557,,0.107,,0.008,0.003,0.0,0.0,1.044,0.052,2.279,0.072,0.012,0.032,0.013,0.393,,0.384,,0.003,55.041,10.245,,0.007,2.355,0.011,
1012,141012.5,External Combustion - Waste Oil-Fired Boiler,Combustion,Boiler,Waste Oil,0.33,,0.003,,0.71,0.012,4.0,,0.021,0.001,0.15,,,1.0,1.9,0.71,0.074,,,0.007,,0.0,,4.2,,,,0.001,1.5,,,,15.0,,0.013,0.002,0.85,
1013,141022.5,External Combustion - Liquid Waste-Fired Boiler,Combustion,Boiler,Liquid Waste,0.45,,0.002,0.003,,,1.3,,0.015,0.013,,,,1.7,0.1,,0.03,,,1.5,,0.0,,,,,,0.003,15.0,,,,25.0,,,1.2,0.066,
1014,151012.5,External Combustion - Solid Waste-Fired Boiler,Combustion,Boiler,Solid Waste,0.22,,0.007,,2.0,0.003,18.0,,0.063,0.001,0.19,,,0.98,2.0,2.1,0.016,,,0.014,,0.0,,,,,,0.002,0.84,,,,9.1,,,0.001,8.4,
1015,160002.5,Meat Cooking - Charbroiling,Combustion,Cooking; Charbroiling,Hamburger,0.08,0.0,,0.002,0.2,,0.057,,0.0,,0.34,0.0,,0.071,0.027,0.91,0.0,,,0.007,0.02,58.8,0.1,0.16,,0.001,0.11,,0.23,,0.004,0.21,,,0.01,0.003,0.22,
1016,160012.5,Meat Cooking - Frying,Combustion,Cooking; Frying,Meat,0.0,0.0,,0.0,0.46,,0.15,,0.15,,0.0,0.0,,0.24,0.2,0.0,0.041,,,0.049,2.08,57.4,0.0,0.36,,0.006,0.0,,0.45,,0.01,0.91,,,0.0,0.0,0.0,
1017,171052.5,Municipal Incinerator (Philadelphia),Combustion,Incinerator,Municipal Waste,0.819,,0.442,,0.02,0.284,0.223,,0.015,,0.148,,,0.279,8.116,,0.018,0.009,0.036,0.032,,0.0,0.543,6.464,,0.003,1.442,,,,0.009,,1.906,0.829,0.012,0.0,11.503,
1018,171062.5,Municipal Incinerator Composite,Combustion,Incinerator,Municipal Waste,1.17,,0.168,0.02,0.007,0.115,0.767,,0.036,,0.18,,,0.627,8.23,1.42,0.083,5.33,,0.014,,0.0,,5.0,,,,0.025,9.55,,,,4.3,0.885,0.193,,11.8,
1019,171072.5,"Municipal Incinerator (East Chicago, IN)",Combustion,Incinerator,Municipal Waste,,,0.16,0.02,0.022,0.15,,,0.01,,0.17,,0.001,0.33,6.9,2.8,0.027,,,0.008,,0.0,,,,0.005,,0.011,8.2,,,,,1.29,,,11.4,
1020,171082.5,Municipal Incinerator (Philadelphia),Combustion,Incinerator,Municipal Waste,0.23,,0.14,0.007,0.083,0.11,0.23,,0.009,0.0,0.12,3.5,0.001,0.22,5.8,,0.016,,0.038,0.029,,0.57,0.63,7.6,,0.004,1.7,0.007,6.2,,0.009,6.8,2.9,0.67,0.03,0.001,9.8,0.029
1021,171092.5,Car Shredder,Dust,Industrial; Shredding,Autobody,0.47,,,,,,0.48,,0.04,,0.1,0.6,,5.76,0.49,0.1,0.088,,,0.031,0.15,7.7,,0.27,,,0.87,,0.18,,,0.29,0.47,,0.025,0.001,2.1,
1022,171202.5,Sewage Sludge Incineration - Composite,Combustion,Waste Combustion,Sewage Sludge,1.8,,0.05,,0.27,0.83,5.07,,0.58,,0.88,,,5.38,2.94,0.65,0.21,,,,,0.0,3.26,0.96,,0.15,4.77,,1.41,,,,6.33,1.39,0.44,0.18,0.361,
1023,171212.5,Sewage Sludge Incineration,Combustion,Waste Combustion,Sewage Sludge,1.02,,0.05,,0.08,0.33,6.2,,0.77,,,,,2.91,4.07,0.71,0.21,,,,,0.0,4.69,1.71,,,4.69,,2.76,,,,5.25,1.42,0.22,0.28,6.44,
1024,171222.5,Sewage Sludge Incineration,Combustion,Waste Combustion,Sewage Sludge,3.05,,0.05,,0.56,0.07,5.09,,0.94,0.05,1.58,,,13.75,2.27,0.86,0.16,,,0.24,,0.0,3.36,0.89,,0.04,8.13,,0.57,,,,1.8,2.39,0.88,0.07,3.58,
1025,171232.5,Sewage Sludge Incineration,Combustion,Waste Combustion,Sewage Sludge,3.07,,,,0.4,0.13,8.76,,0.28,,0.28,,,4.52,2.26,1.01,0.46,,,,,0.0,4.14,1.07,,0.36,5.33,,1.96,,,,14.42,0.59,0.65,0.18,1.72,
1026,171242.5,Sewage Sludge Incineration,Combustion,Waste Combustion,Sewage Sludge,0.05,,0.06,,0.02,2.77,0.23,,0.33,,0.77,,,0.34,3.14,0.03,0.01,,,,,0.0,0.84,0.18,,0.04,0.91,,0.34,,,,3.83,1.16,0.02,,2.69,
1027,180002.5,Cigarette Smoke,Combustion,Cigarette,Miscellaneous,0.007,0.04,,0.0,0.0,,0.0,,0.0,,0.008,0.49,,0.0,0.0,0.006,0.0,,,0.0,0.071,59.5,0.006,0.41,,0.0,0.0,,0.009,,0.0,0.059,,,0.0,0.0,0.006,
1028,191012.5,Scrap Copper Incinerator,Combustion,Incinerator,Scrap Copper,,,,,,,,,,,0.071,,,,,,,,,,,0.0,,,,,,,,,,,0.115,,,,,
1029,201012.5,Aluminum Foundry-Reverboratory Furnace,Combustion,Industrial; Metal; Furnace,Aluminum,26.99,,,,,,3.0,,0.05,0.05,0.05,,,6.0,0.05,,0.55,,,0.55,0.55,0.0,,0.55,,,,,,,,16.0,,0.05,0.05,,0.05,
1030,201022.5,Secondary Aluminum Plant - Dross Recovery Furnace,Combustion,Secondary Aluminum Furnace,Aluminum,1.447,,0.597,0.011,0.036,0.0,0.079,,0.028,,0.042,,,0.251,0.079,,0.01,,,0.033,,0.0,0.373,10.035,,0.016,6.412,0.02,,,0.005,,2.883,0.047,0.025,0.006,0.079,0.002
1031,201032.5,Secondary Aluminum - Dross Recovery Furnace,Combustion,Secondary Aluminum Furnace,Aluminum,1.7,,0.57,0.002,,,0.12,,0.039,0.001,0.045,0.19,,0.29,0.081,,0.012,,,0.033,2.2,1.5,0.45,10.9,,0.006,3.1,0.0,15.5,,,0.4,3.0,0.055,0.024,0.004,0.075,
1032,204012.5,Secondary Lead Smelter - Blast Furnace,Combustion,Industrial; Metal; Smelter; Furnace,Lead,0.003,,0.2,0.3,,0.7,0.03,,0.001,,0.03,,,0.1,50.0,0.001,0.003,,,0.001,,0.0,0.05,1.0,,,0.3,,3.0,,,7.53,,2.0,,0.001,0.3,
1033,204022.5,Secondary Lead - Sanitary Baghouse,Ash,Industrial; Metal,Lead,0.15,,0.84,0.035,0.035,0.01,0.039,,0.015,0.002,0.12,,0.001,4.32,11.5,0.015,0.031,0.003,,0.021,,0.0,0.01,0.39,,0.005,0.072,,0.12,,0.004,,,0.106,0.011,,0.032,
1034,204032.5,Secondary Lead - Reverberatory Furnace,Combustion,Furnace,Lead,0.323,,1.893,0.355,0.807,0.645,0.688,,0.118,0.002,0.269,,,0.946,11.4,0.054,0.033,0.108,,0.022,,0.0,0.215,0.301,,0.05,0.398,0.022,1.043,,0.027,,2.118,0.065,0.005,0.005,0.172,
1035,204042.5,Secondary Lead - Melting Pot Fugitives,Combustion,Melting Pot,Lead,1.529,,1.294,0.212,0.588,0.035,0.218,,0.006,0.001,0.129,,0.001,0.329,10.0,0.353,0.01,0.024,,0.018,,0.0,0.112,0.065,,0.003,1.412,0.001,0.559,,0.012,,0.23,0.171,0.039,0.002,0.055,
1036,204052.5,Secondary Lead - Melting Pot Stack,Combustion,Melting Pot,Lead,0.243,,0.08,0.036,0.122,0.004,0.039,,0.007,,0.02,,,0.175,11.1,0.063,0.002,0.02,,0.019,,0.0,0.097,0.083,,0.001,0.234,0.001,0.205,,0.005,,0.167,0.073,0.017,,0.034,
1037,204062.5,Secondary Lead - Yard Dust,Dust,Industrial,Lead,1.866,,2.6,1.0,0.02,0.65,0.122,,0.021,,0.151,,,0.458,66.63,,0.02,0.016,0.097,0.09,,0.0,0.909,0.406,,0.052,2.971,0.064,0.42,,0.02,,,0.186,0.041,0.017,0.15,0.063
1038,205012.5,Zinc Oxide Kiln,Combustion,Industrial; Metal; Kiln,Zinc,0.423,,0.391,1.184,,0.08,0.231,,0.018,,0.254,,0.033,0.188,11.664,,0.021,0.064,,0.106,,0.0,0.188,0.615,,0.377,0.574,0.036,,,,,3.29,0.424,0.031,0.011,63.182,
1039,205022.5,Antimony Oxide Plant - Antimony Roasting,Combustion,Industrial,Antimony,,,76.651,0.078,,,,,0.005,,0.011,,,0.108,0.128,,0.006,0.0,,0.015,,0.0,,,,0.008,,,,,,,1.334,,,,0.07,
1040,205032.5,Antimony Oxide Plant - Antimony Roasting,Combustion,Industrial,Antimony,0.03,,74.0,,,,,,,,,0.099,,,0.17,,0.001,,,0.014,,1.0,,,,,0.0,,,,,0.052,1.28,0.53,0.0,0.001,,
1041,211012.5,Limestone Dust,Dust,Mineral Products,Limestone,2.11,,,0.02,,0.042,29.515,,,,0.016,,,1.043,0.27,,0.05,,,,,0.0,0.126,0.163,,,6.496,,,,0.024,,1.023,,0.081,,0.104,
1042,211022.5,Primary Lead Smelting - Ore Concentrate,Combustion,Smelting,Lead,1.3,,0.299,1.34,0.172,0.788,2.2,,0.092,,1.2,,0.013,3.7,10.377,,0.2,0.042,,0.04,,0.0,0.5,0.88,,0.024,3.8,0.14,,,0.056,,8.0,0.101,0.1,0.0,3.492,
1043,211032.5,Primary Lead Smelting - Ore Concentrate Composite,Combustion,Smelting,Lead,4.374,,4.593,3.935,0.266,0.213,2.025,,0.039,,6.588,,,6.708,24.865,,0.296,0.026,,0.092,,0.0,0.808,0.895,,0.03,9.709,0.6,,,0.056,,17.067,0.292,0.219,0.027,3.561,
1044,211502.5,Primary Lead Smelting Materials Handling - Composite,Combustion,Smelting,Lead,2.062,,1.631,1.815,0.146,0.496,1.546,,0.044,,2.642,,0.004,3.581,12.471,,0.172,0.023,,0.044,,0.0,0.462,0.672,,0.018,4.871,0.247,,,0.037,,8.953,0.137,0.113,0.013,2.59,
1045,212032.5,Coke Dust,Dust,Industrial; Metal,Coke,4.039,,0.225,0.041,0.56,0.05,2.738,,0.016,,0.516,,,1.464,0.249,,0.0,0.017,,,,0.0,0.137,0.217,,,8.131,,,,0.012,,0.381,,0.236,0.022,0.399,
1046,212042.5,Coal Dust,Dust,Industrial; Metal,Coal,10.865,,0.0,,0.077,0.0,3.142,,0.015,0.0,0.022,,0.031,1.422,0.072,,0.013,,,,,0.0,0.194,0.968,,,22.466,,,,0.015,,0.566,0.027,0.283,,0.033,
1047,212052.5,Primary Lead Smelting - Speiss Fugitive Dust,Dust,Industrial,Lead,0.735,,3.641,6.46,0.038,0.339,1.289,,0.022,,37.919,,,2.366,17.88,,0.036,0.024,,0.755,,0.0,0.233,0.074,,0.04,2.613,0.526,,,0.011,,3.716,0.649,0.077,0.011,1.109,
1048,212062.5,Primary Lead Smelting - Soda Flux Fugitive Dust,Dust,Industrial,Lead,0.511,,0.0,0.169,0.0,0.487,0.414,,,,0.137,,,0.336,2.172,,0.021,,,,,0.0,0.079,0.24,,,1.105,,,,,,1.792,0.017,0.019,0.013,0.717,
1049,213012.5,Copper Ore Crushing,Dust,Industrial,Copper,18.798,,0.0,0.018,0.656,,0.881,,0.03,,1.009,,0.025,4.359,0.214,,0.087,,0.0,0.012,,0.0,0.541,3.942,,0.013,42.046,0.023,,,0.041,,1.6,,0.311,0.046,0.212,
1050,213022.5,Copper Ore Mill Wastepile,Dust,Industrial,Copper,21.269,,0.053,0.049,0.106,0.046,0.561,,0.028,,1.234,,0.0,3.075,0.287,,0.108,,0.0,,,0.0,0.346,4.353,,,40.602,,,,0.026,,1.349,,0.292,0.025,0.4,
1051,213032.5,Copper Ore Concentrate,Dust,Industrial; Metal,Copper,7.923,,0.094,1.016,,0.043,0.517,,0.05,,21.726,,0.019,10.355,1.082,,0.087,0.02,0.0,0.103,,0.0,0.596,1.745,,0.012,15.955,0.09,,,0.017,,12.929,0.036,0.239,0.039,4.717,0.0
1052,213042.5,Copper Mining Waste,Dust,Industrial; Mining,Copper,11.447,,0.169,0.051,,0.031,1.087,,0.052,,0.353,,,14.384,1.197,,0.089,,0.0,0.014,,0.0,0.556,2.304,,,25.023,0.016,,,0.0,,4.944,,0.403,0.044,0.65,0.0
1053,213202.5,Copper Ore - Composite,Dust,Industrial; Metal,Copper,20.033,,0.026,0.034,0.381,0.023,0.721,,0.029,,1.121,,0.013,3.717,0.251,,0.098,,0.0,0.006,,0.0,0.444,4.147,,0.006,41.324,0.011,,,0.034,,1.474,,0.301,0.036,0.306,
1054,213402.5,Composite Of Copper Ore Concentrate And Mining Waste,Dust,Industrial; Mining,Copper,9.685,,0.132,0.533,,0.037,0.802,,0.051,,11.04,,0.009,12.37,1.139,,0.088,0.01,0.0,0.058,,0.0,0.576,2.024,,0.006,20.489,0.053,,,0.009,,8.937,0.018,0.321,0.041,2.683,0.0
1055,214012.5,Feed And Grain Handling Dust,Dust,Industrial,Lead,,,,,,,0.55,,,,0.05,,,0.05,,,,,,,,0.0,,0.55,,,15.0,,,,,0.55,,,,,,
1056,215012.5,Primary Lead Smelting - Slag Dust,Ash,Industrial,Lead,3.744,,0.244,0.634,0.084,0.05,9.313,,0.096,,1.766,,0.053,16.292,6.114,,1.168,0.023,,0.054,,0.0,0.352,0.777,,,18.202,0.033,,,0.182,,4.26,0.0,0.372,0.092,11.305,
1057,221012.5,Particle Board Dryer,Dust,Industrial,Wood; Particle Board,,,,,,,0.5,,,,,8.0,,0.1,,0.0,0.09,,,,1.25,50.0,,4.0,,,0.25,,3.7,,,3.65,1.4,,,,0.06,
1058,221022.5,Particle Board Dryer,Dust,Industrial,Wood; Particle Board,,,,,,,0.2,,,,,1.2,,0.02,,0.0,0.02,,,,1.25,10.0,,1.05,,,0.25,,18.2,,,3.65,1.0,,,,0.02,
1059,221032.5,Particleboard Dryer / Direct - Fired,Dust,Industrial,Wood; Particle Board,0.0,0.003,0.0,0.0,0.005,0.0,0.138,7.83,0.0,0.0,0.007,6.149,,0.062,0.007,0.055,0.037,0.0,0.0,0.0,0.927,62.631,,2.308,3.98,,0.042,0.0,9.311,,0.004,8.857,2.353,0.0,0.003,0.001,0.026,
1060,222012.5,Wood Products - Sander dust,Dust,Industrial; Wood Products,Wood,,,,,,,0.05,,,,,6.0,,0.05,,,,,,,,0.0,,,,,,,,,0.05,,,,,,,
1061,222022.5,Sawdust,Dust,Industrial,Wood,0.18,,,,,,0.24,,,,,4.6,,0.21,,,0.01,,,,,50.0,,0.03,,,0.3,,0.24,,,,,,,,,
1062,222032.5,Wood Sander Dust,Dust,Industrial,Wood,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1063,223012.5,Veneer Dryer,Combustion,Industrial,Wood; Veneer,,,,,,,,,,,,0.767,,,,,,,,,,81.65,,,,,,,,,,,,,,,,
1064,223022.5,Veneer Dryer / Steam - Heated,Combustion,Industrial,Wood; Veneer,,,,,0.003,,0.006,0.005,,,,1.832,,0.001,,0.003,,,,,0.037,69.761,,0.003,0.004,,0.016,,0.009,,,0.018,0.029,,,,,
1065,223032.5,Veneer Dryer / Wood - Fired,Combustion,Industrial,Wood; Veneer,0.007,,0.002,,0.007,,0.018,0.709,,,0.003,1.523,,0.01,,0.005,0.007,,,,0.14,8.613,,1.178,1.27,,0.119,,33.187,,0.001,1.071,0.379,0.001,0.002,0.001,0.019,
1066,231032.5,Kraft Recovery Furnace,Combustion,Pulp And Paper; Furnace,Kraft Pulp,0.473,,0.01,0.003,0.097,0.013,0.063,,0.008,,0.001,0.042,0.013,0.143,0.016,,0.01,0.001,0.008,0.025,0.101,1.951,0.101,2.01,,0.003,0.219,0.018,25.35,,0.006,51.038,14.44,0.017,0.007,0.002,0.014,0.009
1067,231042.5,Kraft Recovery Furnace,Combustion,Pulp And Paper; Furnace,Kraft Pulp,0.092,1.061,0.002,0.001,0.0,0.004,0.621,3.059,0.003,0.001,0.006,1.53,,0.067,0.0,0.018,0.003,0.001,0.0,0.001,0.351,5.233,,2.491,2.491,,0.303,,25.832,,0.003,54.845,12.977,0.0,0.004,0.003,0.014,
1068,232022.5,Lime Kiln,Combustion,Mineral Products; Kiln,Lime,0.064,,0.019,0.003,0.029,0.015,0.342,,0.011,,0.005,0.464,,0.041,0.018,,0.015,0.002,0.004,0.032,0.092,9.28,0.105,1.299,,0.003,0.038,0.027,36.21,,0.003,48.83,16.52,0.047,0.004,0.068,0.006,0.012
1069,241012.5,Sulfite Recovery Boiler,Combustion,Pulp And Paper; Boiler,Sulfite,,,,,,,2.0,,,,0.016,,,0.066,,0.73,0.054,,,,0.3,0.0,,30.0,,,0.4,,2.5,,,56.0,12.0,,0.01,,0.017,
1070,252012.5,Calcium Carbide Furnace,Combustion,Mineral Products; Furnace,Calcium Carbide,0.58,,,,,,30.0,,,,0.02,1.2,,0.54,0.008,2.4,0.042,,,0.022,0.57,7.3,,1.25,,,2.5,,0.92,,,3.2,1.6,,,0.0,0.015,
1071,253022.5,Charcoal Manufacturing,Combustion,Mineral Products; Furnace,Charcoal,7.0,,,,,,9.5,,0.044,,0.054,5.2,,6.4,0.09,1.9,0.44,,,,0.3,1.8,,7.4,,,15.0,,,,,6.5,3.1,,0.36,0.028,0.36,
1072,254012.5,Silica Manufacturing,Dust,Chemical Manufacturing,Silica,0.99,,,,,,,,,,0.013,,,0.16,,,,,,,,0.0,,0.28,,,45.32,,,,,,0.14,,0.005,,0.003,
1073,254022.5,Asphalt Roofing Manufacturing,Volatilization,Chemical Manufacturing,Asphalt Roofing,,,,,0.05,0.05,3.0,,0.55,2.0,0.05,1.0,,2.0,0.05,,0.55,,0.05,0.55,,0.0,,0.55,,0.55,,0.05,,,,10.0,7.6,,,,0.55,
1074,254032.5,Paint Spray Booth,Atomization,Surface Coating; Spraying,Paint,,,,,,0.05,0.55,,0.05,,0.05,10.0,,0.55,,,,,,0.05,0.05,0.0,,,,,,,,,,2.0,0.66,,3.0,,0.05,
1075,254042.5,Urea Fertilizer Production,Dust,Chemical Manufacturing,Urea Fertilizer,,,,,,0.05,0.55,,,0.05,0.05,2.0,,0.05,,,0.05,,0.05,0.05,0.55,0.0,,0.55,,0.05,,,,,0.0,4.0,1.3,,,,0.05,
1076,254052.5,Boric Acid Manufacturing,Volatilization,Chemical Manufacturing,Boric Acid,,,,,,0.05,0.05,,,,0.05,,,0.55,,,,,,0.05,0.55,0.0,,,,,,0.05,,,,2.0,0.66,,,,0.05,
1077,254062.5,Carborundum Manufacturing,Volatilization,Chemical Manufacturing,Carborundum,0.35,,,,,,0.14,,0.009,,0.019,13.67,,0.33,,0.78,0.035,,,0.004,1.6,21.4,,0.79,,,3.5,,0.12,,,16.0,4.8,,0.014,0.007,0.004,
1078,254072.5,Phosphorous Plant Plume,Dust,Chemical Manufacturing,Phosphorous,1.25,,0.1,,0.7,0.041,0.94,,0.015,,,,0.09,0.26,0.04,,,,,,,0.0,3.4,0.34,,0.012,2.79,0.03,,,0.013,,0.3,0.13,0.018,,0.22,
1079,254082.5,Fertilizer Production - Phosphate Rock Dust,Dust,Chemical Manufacturing,Fertilizer,2.543,,0.131,,1.531,0.0,19.872,,0.108,,0.032,,0.049,7.579,0.143,0.0,0.332,0.005,0.002,0.032,,0.0,11.152,0.368,,0.001,3.349,,0.0,,0.551,,1.285,0.038,1.057,0.138,0.086,0.127
1080,254092.5,Ammonium Nitrate - Prill Tower,Volatilization,Chemical Manufacturing,Ammonium Nitrate,,,,,,,,,,,,,,,,,,,,,77.5,0.0,,,,,,,,,,,,,,,,
1081,254102.5,Ammonium Sulfate Production,Volatilization,Chemical Manufacturing,Ammonium Sulfate,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,72.7,0.0,,,,,
1082,254112.5,Diammonium Phosphate Plant,Dust,Chemical Manufacturing,Diammonium Phosphate,1.103,,,0.019,,0.0,0.617,,0.006,,0.023,,0.012,0.925,0.081,0.023,0.024,0.005,0.028,0.013,3.78,0.0,0.725,0.602,,,25.806,0.0,0.27,,0.015,3.22,4.687,,0.02,0.042,0.096,0.011
1083,254122.5,Superphosphate Plant,Dust,Chemical Manufacturing,Phosphate,0.572,,,0.059,,0.01,0.079,,0.0,,,,0.0,0.025,0.009,,0.001,0.001,0.018,0.001,,0.0,0.07,0.003,,,26.606,0.0,,,0.007,0.06,0.136,0.0,0.003,0.004,0.001,0.0
1084,254132.5,Superphosphate Granulation,Dust,Chemical Manufacturing,Phosphate,0.973,,,0.043,,0.0,0.486,,0.0,,0.002,3.23,0.002,0.052,0.016,,0.004,0.062,0.016,0.127,3.14,21.0,3.016,0.051,,,5.791,0.005,,,0.021,3.43,6.112,0.005,0.019,0.268,0.006,
1085,254142.5,Sodium Tripolyphosphate - Cyclone Dust,Dust,Chemical Manufacturing,Sodium Tripolyphosphate,2.537,,0.39,0.0,1.696,,0.131,,0.023,0.002,0.122,,0.544,0.052,0.615,0.0,0.0,0.02,0.05,0.043,,0.0,2.086,0.479,,0.0,0.875,0.007,0.0,,0.004,,0.87,0.063,0.006,0.044,0.157,
1086,254152.5,Npk Fertilizer,Dust,Chemical Manufacturing,Fertilizer,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,18.0,,,,,,,,,,,,,,
1087,254162.5,Phosphoric Acid Plant,Dust,Chemical Manufacturing,Phosphoric Acid/phosphate,0.0,1.758,0.019,0.013,0.0,0.016,0.708,1.255,0.007,0.009,0.013,2.307,0.0,0.047,0.013,0.055,0.009,0.026,0.012,,1.486,33.677,0.217,0.022,0.476,0.0,1.898,,0.813,,0.002,1.703,0.089,,0.006,0.018,0.02,
1088,254172.5,Monoammonium Phosphate Dryer,Volatilization,Chemical Manufacturing,Phosphoric Acid/phosphate,0.757,15.029,,0.003,0.001,0.001,0.116,0.649,0.007,0.001,,0.59,,0.048,,0.048,0.002,,,0.004,0.017,1.672,12.512,0.009,0.042,,0.801,,0.078,,0.001,18.957,5.179,,0.001,0.012,0.025,
1089,254182.5,Phosphate Fertilizer Calciner,Combustion,Chemical Manufacturing; Calciner,Phosphate Fertilizer,1.682,0.03,,0.004,,0.018,27.704,0.091,0.21,0.001,0.009,1.111,,1.737,0.003,0.174,0.021,0.002,0.012,0.047,0.035,2.989,8.65,0.585,0.134,0.005,3.674,,0.244,,0.084,1.48,0.972,,0.099,0.333,0.355,0.012
1090,254192.5,Triple Super Phosphate Stack,Combustion,Chemical Manufacturing,Phosphoric Acid/phosphate,0.278,3.588,0.03,0.004,0.012,0.005,2.996,0.496,0.021,0.001,0.002,4.153,0.005,0.144,0.002,0.097,0.007,0.001,0.005,0.005,0.0,19.598,4.227,0.087,0.187,0.002,8.643,0.0,0.246,,0.012,1.317,0.771,0.005,0.013,0.034,0.04,0.0
1091,254202.5,Slag Loadout Fugitives - Elemental Phosphorus Plant,Dust,Chemical Manufacturing,Phosphoric Acid/phosphate,0.693,,,0.001,0.008,0.034,8.308,0.031,0.022,0.0,0.004,1.814,,0.356,0.003,0.025,0.016,,,0.004,0.025,2.674,0.858,0.723,0.296,0.001,4.581,0.001,1.047,,0.035,0.175,0.295,,0.068,0.022,0.352,0.007
1092,254212.5,Calciner - Elemental Phosphorus Plant,Combustion,Chemical Manufacturing; Calciner,Phosphorous,0.722,7.335,,0.001,,0.868,0.314,0.059,0.052,0.001,0.007,0.459,,0.049,0.018,0.036,0.001,,0.105,0.002,0.073,4.339,10.227,1.946,1.843,0.305,0.841,0.013,0.394,,,20.122,8.787,,0.003,0.032,0.083,
1093,254222.5,Furnace Tapping - Elemental Phosphorus Plant,Combustion,Chemical Manufacturing; Furnace,Phosphorous,0.818,1.633,0.012,0.028,0.034,0.234,0.057,0.119,0.028,0.002,0.004,2.74,,0.033,0.036,0.049,0.001,0.007,0.006,0.002,0.32,7.84,15.286,9.437,9.358,0.013,0.562,0.107,0.991,,0.003,5.938,2.618,0.004,,0.008,3.75,
1094,255002.5,Tar Pot,Combustion,Chemical Manufacturing,Asphalt Roofing,0.018,0.34,,0.0,0.004,,0.0,,0.0,,0.007,0.013,,0.001,0.001,0.0,0.0,,,0.0,0.012,60.3,0.0,0.001,,0.0,0.017,,0.011,,0.0,0.091,,,0.0,0.0,0.005,
1095,257012.5,Metal Fabrication - Galvanizing (ZnO),Chemical Reaction,Industrial; Metal,Zinc,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,80.0,
1096,257022.5,Metal Fabrication - Sandblasting,Dust,Industrial; Metal; Sandblasting,Miscellaneous,0.75,,,0.01,,,0.82,,0.58,,0.69,,,6.3,0.58,,0.14,,,0.32,,0.0,,0.7,,,40.0,,0.8,,,,0.88,,0.4,0.003,0.47,
1097,257032.5,Metal Fabrication - Welding,Combustion,Industrial; Metal; Welding,Miscellaneous,,,,,,,19.4,,,,,,,24.6,,,6.28,,,,,0.0,,20.9,,,,,,,,,,,,,,
1098,261012.5,Refinery Process Heaters (Gas),Combustion,Petrochemical; Process Heater,Petroleum Products,,,,,,0.05,5.0,,0.55,2.0,0.05,,,0.55,0.05,,0.05,,0.05,0.55,0.55,0.0,,,,0.55,,,,,0.05,47.0,15.6,,,,0.55,0.05
1099,262022.5,Petroleum Refinery Catalytic Cracker,Chemical Reaction,Petrochemical; Catalytic Cracker,Petroleum Products,4.968,,0.002,,0.0,0.0,0.036,,,,0.003,,,0.247,0.008,,,0.0,,0.027,,0.0,,0.038,,0.002,11.796,0.0,,,0.005,,4.511,0.001,0.117,,0.005,0.0
